tradeItemID;globalTradeNumber;descriptionShort;descriptionOfTradeItem;netContent;netContentUOM;tradeItemPrice;tradeItemPriceCurrency;tradeItemPriceUOM;iconId;productCategoryID
4191;;Pflaumenkuchen, gebacken (mit Blätterteig);Kurzbeschreibung;250;g ;7,99;€;1,6;;"Süssigkeiten/Kuchen, Torten und Cake;Gerichte/Kuchen und Gratins"
11539;;Pflaumenkuchen, gebacken (mit Kuchenteig);Kurzbeschreibung;100;g ;1,39;€;0,7;;"Süssigkeiten/Kuchen, Torten und Cake;Gerichte/Kuchen und Gratins"
4176;;Pilz (Durchschnitt), gedünstet (ohne Zugabe von Fett und Salz);Kurzbeschreibung;200;g ;1,49;€;1,49;;Gemüse/Pilze
4066;;Pilz (Durchschnitt), roh;Kurzbeschreibung;375;g ;0,77;€;0,39;;Gemüse/Pilze
11066;;Pilzrisotto, gekocht;Kurzbeschreibung;120;g ;0,39;€;0,33;;Gerichte/Sonstige salzige/rezente Gerichte
4069;;Pilzsauce, gebunden;Kurzbeschreibung;100;g ;1,1;€;2,2;;Verschiedenes/Saucen
11135;;Pilzsuppe;Kurzbeschreibung;250;g ;1,49;€;2,24;;Gerichte/Eintöpfe und Suppen
4083;;Pinienkerne;Kurzbeschreibung;100;g ;0,69;€;0,14;;Nüsse, Samen und Ölfrüchte
4333;;Pistazie;Kurzbeschreibung;200;g ;0,69;€;0,35;;Nüsse, Samen und Ölfrüchte
11136;;Pizza al tonno, gebacken;Kurzbeschreibung;375;g ;5,99;€;5,99;;Gerichte/Italienische Gerichte
4114;;Pizza Calzone, gebacken;Kurzbeschreibung;120;g ;0,99;€;0,99;;Gerichte/Italienische Gerichte
11540;;Pizza Hawaii, gebacken;Kurzbeschreibung;100;g ;0,69;€;0,35;;Gerichte/Italienische Gerichte
3893;;Pizza Margherita, gebacken;Kurzbeschreibung;100;g ;1,49;€;1,24;;Gerichte/Italienische Gerichte
3936;;Pizza mit Gemüse, gebacken;Kurzbeschreibung;200;g ;0,69;€;1,38;;Gerichte/Italienische Gerichte
3804;;Pizza mit Mascarpone und Rucola, gebacken;Kurzbeschreibung;375;g ;0,79;€;1,19;;Gerichte/Italienische Gerichte
4112;;Pizza Prosciutto e Funghi, gebacken;Kurzbeschreibung;120;g ;0,69;€;0,14;;Gerichte/Italienische Gerichte
1724;;Pizza Prosciutto, gebacken;Kurzbeschreibung;100;g ;1,29;€;0,65;;Gerichte/Italienische Gerichte
1725;;Pizza Quattro Formaggi, gebacken;Kurzbeschreibung;250;g ;0,69;€;1,38;;Gerichte/Italienische Gerichte
1780;;Pizzateig (mit Olivenöl), ungebacken;Kurzbeschreibung;100;g ;0,69;€;1,04;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teige
6647;;Plätzli (Durchschnitt aus Geflügel, Kalb, Rind, Schwein), gebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;200;g ;0,79;€;0,16;;Fleisch und Innereien
12886;;Plätzli (Durchschnitt aus Rind, Kalb, Schwein, Geflügel), roh ;Kurzbeschreibung;375;g ;0,89;€;0,45;;"Fleisch und Innereien/Kalb;Fleisch und Innereien/Rind;Fleisch und Innereien/Schwein;Fleisch und Innereien/Geflügel"
1817;;Polenta nera (aus Maisgriess und Buchweizenmehl), gekocht;Kurzbeschreibung;120;g ;0,69;€;0,69;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mais
1305;;Pommes Chips;Kurzbeschreibung;100;g ;2,49;€;2,49;;Salzige Snacks/Chips
1304;;Pommes Chips fettreduziert;Kurzbeschreibung;250;g ;1,99;€;1;;Salzige Snacks/Chips
1295;;Pommes Frites (im Ofen gebacken), ungesalzen;Kurzbeschreibung;100;g ;1,98;€;1,65;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Kartoffeln
10682;;Pommes Frites (in HO Sonnenblumenöl fritiert), ungesalzen;Kurzbeschreibung;200;g ;3,49;€;6,98;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Kartoffeln
6648;;Popcorn;Kurzbeschreibung;375;g ;3,49;€;5,24;;Salzige Snacks/Sonstige salzige Snacks
10498;;Portwein, 18.5 vol%;Kurzbeschreibung;120;g ;2,49;€;0,5;;Alkoholhaltige Getränke/Wein
4087;;Poulet, Brust, mit Haut, roh (Frankreich);Kurzbeschreibung;100;g ;0,98;€;0,49;;Fleisch und Innereien/Geflügel
1702;;Poulet, Brust, mit Haut, roh (Schweiz);Kurzbeschreibung;250;g ;0,98;€;0,98;;Fleisch und Innereien/Geflügel
6649;;Poulet, Brust, ohne Haut, roh (Frankreich);Kurzbeschreibung;100;g ;0,98;€;0,98;;Fleisch und Innereien/Geflügel
6650;;Poulet, Brust, ohne Haut, roh (Schweiz);Kurzbeschreibung;200;g ;7,99;€;4;;Fleisch und Innereien/Geflügel
11541;;Poulet, Brust, Schnitzel oder Geschnetzeltes, gebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;375;g ;1,39;€;1,16;;Fleisch und Innereien/Geflügel
6651;;Poulet, Brust, Schnitzel, roh;Kurzbeschreibung;120;g ;1,49;€;2,98;;Fleisch und Innereien/Geflügel
5154;;Poulet, ganz, mit Haut, gebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;100;g ;0,77;€;1,16;;Fleisch und Innereien/Geflügel
6652;;Poulet, ganz, mit Haut, roh;Kurzbeschreibung;250;g ;0,39;€;0,08;;Fleisch und Innereien/Geflügel
1254;;Poulet, Schenkel, mit Haut, gebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;100;ml;1,1;€;0,55;;Fleisch und Innereien/Geflügel
1255;;Poulet, Schenkel, mit Haut, roh;Kurzbeschreibung;200;ml;1,49;€;1,49;;Fleisch und Innereien/Geflügel
6653;;Poulet, Schenkel, mit Haut, roh (Frankreich);Kurzbeschreibung;375;g ;0,69;€;0,69;;Fleisch und Innereien/Geflügel
1818;;Poulet, Schenkel, mit Haut, roh (Schweiz);Kurzbeschreibung;120;g ;0,69;€;0,35;;Fleisch und Innereien/Geflügel
6654;;Poulet, Schenkel, ohne Haut, roh (Frankreich);Kurzbeschreibung;100;g ;5,99;€;4,99;;Fleisch und Innereien/Geflügel
6655;;Poulet, Schenkel, ohne Haut, roh (Schweiz);Kurzbeschreibung;250;g ;0,99;€;1,98;;Fleisch und Innereien/Geflügel
6656;;Preiselbeere, roh;Kurzbeschreibung;100;g ;0,69;€;1,04;;Früchte/Früchte frisch
10717;;Prussien;Kurzbeschreibung;200;ml;1,49;€;0,3;;Süssigkeiten/Guetzli
157;;Pudding, Caramel;Kurzbeschreibung;375;g ;0,69;€;0,35;;Süssigkeiten/Cremen und Pudding
6657;;Pudding, Schokolade;Kurzbeschreibung;120;g ;0,79;€;0,79;;Süssigkeiten/Cremen und Pudding
12822;;Pudding, Vanille;Kurzbeschreibung;100;g ;0,69;€;0,69;;Süssigkeiten/Cremen und Pudding
5155;;Quark, nature, halbfett;Kurzbeschreibung;250;g ;1,29;€;0,65;;Milch und Milchprodukte/Frischkäse und Quark
6658;;Quark, nature, mager;Kurzbeschreibung;100;g ;0,69;€;0,58;;Milch und Milchprodukte/Frischkäse und Quark
1819;;Quark, nature, Rahm;Kurzbeschreibung;200;g ;0,69;€;1,38;;Milch und Milchprodukte/Frischkäse und Quark
6659;;Quarkblätterteig (mit Butter), ungebacken;Kurzbeschreibung;375;g ;0,79;€;1,19;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teige
6660;;Quarkblätterteig (mit pflanzlichem Fett), ungebacken;Kurzbeschreibung;120;g ;0,89;€;0,18;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Teige
6661;;Quiche Lorraine, gebacken (mit Blätterteig);Kurzbeschreibung;100;g ;0,69;€;0,35;;Gerichte/Kuchen und Gratins
6662;;Quiche Lorraine, gebacken (mit Kuchenteig);Kurzbeschreibung;250;g ;2,49;€;4,98;;Gerichte/Kuchen und Gratins
6663;;Quitte, gekocht, abgetropft (ohne Zugabe von Zucker);Kurzbeschreibung;100;g ;1,99;€;2,99;;Früchte/Früchte gekocht (inkl. Konserven)
6664;;Quitte, roh;Kurzbeschreibung;200;g ;1,98;€;0,4;;Früchte/Früchte frisch
5156;;Raclettekäse;Kurzbeschreibung;375;g ;3,49;€;1,75;;Milch und Milchprodukte/Hartkäse
5157;;Radieschen, roh;Kurzbeschreibung;120;g ;1,49;€;1,49;;Gemüse/Gemüse frisch
6665;;Rahm (Durchschnitt);Kurzbeschreibung;100;g ;0,69;€;0,69;;"Fette und Öle/Rahm;Milch und Milchprodukte/Rahm und Butter"
6666;;Rahmglace, Frucht;Kurzbeschreibung;250;g ;0,69;€;0,35;;Süssigkeiten/Glacen auf Milchbasis
5158;;Rahmkaramellen;Kurzbeschreibung;100;g ;5,99;€;4,99;;Süssigkeiten/Bonbons, Frucht- und Kaugummi
5159;;Rande, gedämpft (ohne Zugabe von Salz);Kurzbeschreibung;200;g ;0,99;€;1,98;;Gemüse/Gemüse gekocht (inkl. Konserven)
5160;;Rande, roh;Kurzbeschreibung;375;g ;0,69;€;1,04;;Gemüse/Gemüse frisch
5161;;Rapsöl;Kurzbeschreibung;120;g ;1,49;€;0,3;;Fette und Öle/Öle
6667;;Rapsöl HOLL (high oleic, low linolenic);Kurzbeschreibung;100;g ;0,69;€;0,35;;Fette und Öle/Öle
6668;;Ratatouille, zubereitet;Kurzbeschreibung;250;g ;0,79;€;0,79;;Gemüse/Gemüse gekocht (inkl. Konserven)
5162;;Rauchsalami;Kurzbeschreibung;100;g ;0,69;€;0,69;;Fleisch- und Wurstwaren/Rohwurstware
5163;;Reblochon;Kurzbeschreibung;200;g ;1,29;€;0,65;;Milch und Milchprodukte/Weichkäse
5164;;Reh (Durchschnitt), roh;Kurzbeschreibung;375;g ;0,69;€;0,58;;Fleisch und Innereien/Wild
6669;;Reh, Ragout, roh;Kurzbeschreibung;120;ml;0,69;€;1,38;;Fleisch und Innereien/Wild
6670;;Reh, Schnitzel, roh;Kurzbeschreibung;100;g ;0,79;€;1,19;;Fleisch und Innereien/Wild
12044;;Reibkäse;Kurzbeschreibung;250;g ;0,89;€;0,18;;Milch und Milchprodukte/Hartkäse
12045;;Reis parboiled, gekocht in Salzwasser (unjodiert);Kurzbeschreibung;100;g ;0,69;€;0,35;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Reis
6671;;Reis parboiled, trocken;Kurzbeschreibung;200;g ;2,49;€;2,49;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Reis
6672;;Reis poliert, gekocht in Salzwasser (unjodiert);Kurzbeschreibung;375;g ;1,99;€;1,99;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Reis
12046;;Reis poliert, trocken;Kurzbeschreibung;120;g ;1,98;€;0,99;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Reis
6673;;Reis unpoliert, gekocht in Salzwasser (unjodiert);Kurzbeschreibung;100;g ;3,49;€;2,91;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Reis
12047;;Reis unpoliert, trocken;Kurzbeschreibung;250;g ;3,49;€;6,98;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Reis
6674;;Rettich, roh;Kurzbeschreibung;100;ml;2,49;€;3,74;;Gemüse/Gemüse frisch
6675;;Rhabarber, roh;Kurzbeschreibung;200;ml;0,98;€;0,2;;Früchte/Früchte frisch
6676;;Rhabarberkuchen, gebacken (mit Blätterteig);Kurzbeschreibung;375;g ;0,98;€;0,49;;"Süssigkeiten/Kuchen, Torten und Cake;Gerichte/Kuchen und Gratins"
199;;Rhabarberkuchen, gebacken (mit Kuchenteig);Kurzbeschreibung;120;g ;0,98;€;0,98;;"Süssigkeiten/Kuchen, Torten und Cake;Gerichte/Kuchen und Gratins"
200;;Riesenkürbis, gedämpft (ohne Zugabe von Salz);Kurzbeschreibung;100;g ;7,99;€;7,99;;Gemüse/Gemüse gekocht (inkl. Konserven)
6677;;Riesenkürbis, roh;Kurzbeschreibung;250;g ;1,39;€;0,7;;Gemüse/Gemüse frisch
5165;;Rind, Brust, gekocht (ohne Zugabe von Fett und Salz);Kurzbeschreibung;100;g ;1,49;€;1,24;;Fleisch und Innereien/Rind
6678;;Rind, Brust, roh;Kurzbeschreibung;200;g ;0,77;€;1,54;;Fleisch und Innereien/Rind
6679;;Rind, Eckstück, roh;Kurzbeschreibung;375;g ;0,39;€;0,59;;Fleisch und Innereien/Rind
12933;;"Rind, Entrecôte, medium"" gebraten (ohne Zusatz von Fett und Salz)""";Kurzbeschreibung;120;g ;1,1;€;0,22;;Fleisch und Innereien/Rind
5166;;Rind, Entrecôte, roh;Kurzbeschreibung;100;g ;1,49;€;0,75;;Fleisch und Innereien/Rind
6680;;Rind, Entrecôte, roh (Schweiz);Kurzbeschreibung;250;g ;0,69;€;1,38;;Fleisch und Innereien/Rind
12896;;Rind, Entrecôte, roh (USA);Kurzbeschreibung;100;g ;0,69;€;1,04;;Fleisch und Innereien/Rind
6681;;"Rind, Filet, medium"" gebraten (ohne Zustatz von Fett und Salz)""";Kurzbeschreibung;200;g ;5,99;€;1,2;;Fleisch und Innereien/Rind
6682;;Rind, Filet, roh;Kurzbeschreibung;375;g ;0,99;€;0,5;;Fleisch und Innereien/Rind
5167;;Rind, Gehacktes, gebraten (ohne Zusatz von Fett und Salz);Kurzbeschreibung;120;g ;0,69;€;0,69;;Fleisch und Innereien/Rind
6683;;Rind, Gehacktes, roh;Kurzbeschreibung;100;g ;1,49;€;1,49;;Fleisch und Innereien/Rind
6684;;Rind, Geschnetzeltes, roh;Kurzbeschreibung;250;g ;0,69;€;0,35;;Fleisch und Innereien/Rind
1820;;Rind, Hals, roh;Kurzbeschreibung;100;g ;0,79;€;0,66;;Fleisch und Innereien/Rind
6685;;Rind, Hohrücken, roh (Schweiz);Kurzbeschreibung;200;g ;0,69;€;1,38;;Fleisch und Innereien/Rind
6686;;Rind, Hohrücken, roh (USA);Kurzbeschreibung;375;g ;1,29;€;1,94;;Fleisch und Innereien/Rind
6687;;Rind, Leber, roh;Kurzbeschreibung;120;g ;0,69;€;0,14;;Fleisch und Innereien/Rind
6688;;Rind, Runder Mocken, roh;Kurzbeschreibung;100;g ;0,69;€;0,35;;Fleisch und Innereien/Rind
5168;;"Rind, Schulter, Braten medium"", im Ofen gebraten (ohne Zugabe von Fett und Salz)""";Kurzbeschreibung;250;g ;0,79;€;0,79;;Fleisch und Innereien/Rind
6689;;"Rind, Schulter, Braten rare"", im Ofen gebraten (ohne Zugabe von Fett und Salz)""";Kurzbeschreibung;100;g ;0,89;€;0,89;;Fleisch und Innereien/Rind
6690;;"Rind, Schulter, Braten well done"", im Ofen gebraten (ohne Zugabe von Fett und Salz)""";Kurzbeschreibung;200;g ;0,69;€;0,35;;Fleisch und Innereien/Rind
6691;;Rind, Schulter, Braten, roh;Kurzbeschreibung;375;g ;2,49;€;2,08;;Fleisch und Innereien/Rind
6692;;Rind, Siedfleisch, durchzogen,  roh;Kurzbeschreibung;120;g ;1,99;€;3,98;;Fleisch und Innereien/Rind
6693;;Rind, Siedfleisch, durchzogen, gekocht (ohne Zusatz von Fett und Salz);Kurzbeschreibung;100;g ;1,98;€;2,97;;Fleisch und Innereien/Rind
6694;;Rind, Siedfleisch, mager, gekocht (ohne Zusatz von Fett and Salz);Kurzbeschreibung;250;g ;3,49;€;0,7;;Fleisch und Innereien/Rind
5169;;Rind, Siedfleisch, mager, roh;Kurzbeschreibung;100;g ;3,49;€;1,75;;Fleisch und Innereien/Rind
5170;;Rind, Voressen, roh;Kurzbeschreibung;200;g ;2,49;€;2,49;;Fleisch und Innereien/Rind
5171;;Rind, Zunge, roh;Kurzbeschreibung;375;g ;0,98;€;0,98;;Fleisch und Innereien/Rind
6695;;Rindfleisch (Durchschnitt exkl. Innereien, Rippensteak), roh;Kurzbeschreibung;120;g ;0,98;€;0,49;;Fleisch und Innereien/Rind
5172;;Rindsragout mit Sauce, zubereitet;Kurzbeschreibung;100;g ;0,98;€;0,82;;Gerichte/Sonstige salzige/rezente Gerichte
6696;;Rippli (Nierstück), roh;Kurzbeschreibung;250;ml;7,99;€;15,98;;Fleisch- und Wurstwaren/Kochwurstware
6697;;Risotto ohne Käse, gekocht;Kurzbeschreibung;100;ml;1,39;€;2,09;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Reis
1786;;Ristretto crème, ungezuckert;Kurzbeschreibung;200;ml;1,49;€;0,3;;Alkoholfreie Getränke/Kaffee
11234;;Riz Casimir mit Kalbfleisch, zubereitet;Kurzbeschreibung;375;g ;0,77;€;0,39;;Gerichte/Sonstige salzige/rezente Gerichte
11196;;Riz Casimir mit Poulet, zubereitet;Kurzbeschreibung;120;g ;0,39;€;0,39;;Gerichte/Sonstige salzige/rezente Gerichte
3300;;Roggenbrot mit Sauerteig;Kurzbeschreibung;100;g ;1,1;€;1,1;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
11427;;Roggenmehl, halbweiss, Typ 815;Kurzbeschreibung;100;g ;1,49;€;0,75;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke
11852;;Roggenmehl, Ruch, Typ 1050;Kurzbeschreibung;200;g ;0,69;€;0,58;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke
4845;;Roggenmehl, Vollkorn, Schrot, Typ 1800;Kurzbeschreibung;375;g ;0,69;€;1,38;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Mehle und Stärke
11853;;Roggenschrotbrot;Kurzbeschreibung;120;g ;5,99;€;8,99;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
10969;;Rohessspeck;Kurzbeschreibung;100;g ;0,99;€;0,2;;Fleisch- und Wurstwaren/Rohwurstware
10853;;Rohpökelwaren (Durchschnitt);Kurzbeschreibung;250;g ;0,69;€;0,35;;Fleisch- und Wurstwaren/Rohwurstware
10884;;Rohschinken;Kurzbeschreibung;100;g ;1,49;€;1,49;;Fleisch- und Wurstwaren/Rohwurstware
10882;;Rohwürste mit abgebrochener Reifung (Durchschnitt);Kurzbeschreibung;200;g ;0,69;€;0,35;;Fleisch- und Wurstwaren/Rohwurstware
11348;;Rohwürste/Dauerwürste (Durchschnitt);Kurzbeschreibung;375;g ;0,79;€;0,66;;Fleisch- und Wurstwaren/Rohwurstware
11642;;Rollgerste;Kurzbeschreibung;120;g ;0,69;€;1,38;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Sonstige Getreideprodukte
3767;;Rollmops;Kurzbeschreibung;100;g ;1,29;€;1,94;;Fisch/Fischerzeugnisse
11972;;Rollschinken;Kurzbeschreibung;250;g ;0,69;€;0,14;;Fleisch- und Wurstwaren/Kochwurstware
3766;;Rollschinken, gekocht (ohne Zusatz von Fett und Salz);Kurzbeschreibung;100;g ;0,69;€;0,35;;Fleisch- und Wurstwaren/Sonstige Fleisch- und Wurstwaren
3636;;Roquefort;Kurzbeschreibung;200;g ;0,79;€;0,79;;Milch und Milchprodukte/Hartkäse
11736;;Rosenkohl, gedämpft (ohne Zugabe von Salz);Kurzbeschreibung;375;g ;0,89;€;0,89;;Gemüse/Gemüse gekocht (inkl. Konserven)
3252;;Rosenkohl, roh;Kurzbeschreibung;120;g ;0,69;€;0,35;;Gemüse/Gemüse frisch
11212;;Rosine, getrocknet;Kurzbeschreibung;100;g ;2,49;€;2,08;;Früchte/Früchte getrocknet
11180;;Rosmarin, roh;Kurzbeschreibung;250;g ;1,99;€;3,98;;Gemüse/Kräuter
11253;;Rösti, Fertigprodukt;Kurzbeschreibung;100;g ;1,98;€;2,97;;Getreideprodukte, Hülsenfrüchte und Kartoffeln/Kartoffeln
320;;Rotkohl, gedünstet (ohne Zugabe von Fett und Salz);Kurzbeschreibung;200;g ;3,49;€;0,7;;Gemüse/Gemüse gekocht (inkl. Konserven)
11737;;Rotkohl, roh;Kurzbeschreibung;375;g ;3,49;€;1,75;;Gemüse/Gemüse frisch
3516;;Ruchbrot;Kurzbeschreibung;120;g ;2,49;€;4,98;;Brote, Flocken und Frühstückscerealien/Brote und Brotwaren
3044;;Rucola, roh;Kurzbeschreibung;100;g ;0,98;€;1,47;;Gemüse/Gemüse frisch
11296;;Rüeblitorte;Kurzbeschreibung;250;g ;0,98;€;0,2;;Süssigkeiten/Kuchen, Torten und Cake
11297;;Rührei mit Champignons, zubereitet;Kurzbeschreibung;100;g ;0,98;€;0,49;;Gerichte/Sonstige salzige/rezente Gerichte
11967;;Rührei mit Käse, zubereitet;Kurzbeschreibung;200;g ;7,99;€;7,99;;Gerichte/Sonstige salzige/rezente Gerichte
4214;;Rührei mit Kräutern, zubereitet;Kurzbeschreibung;375;g ;1,39;€;1,39;;Gerichte/Sonstige salzige/rezente Gerichte
11013;;Rührei mit Schinken, zubereitet;Kurzbeschreibung;120;g ;1,49;€;0,75;;Gerichte/Sonstige salzige/rezente Gerichte
10896;;Rührei, zubereitet;Kurzbeschreibung;100;ml;0,77;€;0,64;;Gerichte/Sonstige salzige/rezente Gerichte
3470;;"Rührteigcake Gleichschwer""""";Kurzbeschreibung;250;g ;0,39;€;0,78;;Süssigkeiten/Kuchen, Torten und Cake
4443;;Russischer Salat, zubereitet;Kurzbeschreibung;100;ml;1,1;€;1,65;;Gerichte/Salate
3659;;Sablé, Butter;Kurzbeschreibung;200;g ;1,49;€;0,3;;Süssigkeiten/Guetzli
11738;;Salametti;Kurzbeschreibung;375;g ;0,69;€;0,35;;Fleisch- und Wurstwaren/Rohwurstware
11178;;Salami (Billiglinie);Kurzbeschreibung;120;g ;0,69;€;0,69;;Fleisch- und Wurstwaren/Rohwurstware
316;;Salami Typ Nostrano;Kurzbeschreibung;100;g ;5,99;€;5,99;;Fleisch- und Wurstwaren/Rohwurstware
4719;;Salatsauce französisch (mit Rapsöl);Kurzbeschreibung;250;g ;0,99;€;0,5;;Fette und Öle/Salatsaucen
4552;;Salatsauce italienisch (mit Olivenöl);Kurzbeschreibung;100;g ;0,69;€;0,58;;Fette und Öle/Salatsaucen
1456;;Salbei, roh;Kurzbeschreibung;200;g ;1,49;€;2,98;;Gemüse/Kräuter
4553;;Salsiz;Kurzbeschreibung;375;g ;0,69;€;1,04;;Fleisch- und Wurstwaren/Rohwurstware
4695;;Saltimbocca, gebraten in HOLL-Rapsöl;Kurzbeschreibung;120;g ;0,79;€;0,16;;Fleisch und Innereien/Kalb
4989;;Samen, Kerne, Nüsse (Durchschnitt), ungesalzen;Kurzbeschreibung;100;g ;0,69;€;0,35;;Nüsse, Samen und Ölfrüchte
12048;;Samosa frittiert;Kurzbeschreibung;250;g ;1,29;€;1,29;;Gerichte/Asiatische Gerichte
11278;;Samosa gebacken;Kurzbeschreibung;100;ml;0,69;€;0,69;;Gerichte/Asiatische Gerichte
11493;;Sandwich (Baguette) mit Aufschnitt;Kurzbeschreibung;200;ml;0,69;€;0,35;;Gerichte/Sandwiches
3205;;Sandwich (Baguette) mit Fleischkäse;Kurzbeschreibung;375;g ;0,79;€;0,66;;Gerichte/Sandwiches
4339;;Sandwich (Baguette) mit Halbhartkäse;Kurzbeschreibung;120;g ;0,89;€;1,78;;Gerichte/Sandwiches
3734;;Sandwich (Baguette) mit Mozzarella;Kurzbeschreibung;100;g ;0,69;€;1,04;;Gerichte/Sandwiches
11346;;Sandwich (Baguette) mit Rohschinken;Kurzbeschreibung;250;g ;2,49;€;0,5;;Gerichte/Sandwiches
11169;;Sandwich (Baguette) mit Salami;Kurzbeschreibung;100;g ;1,99;€;1;;Gerichte/Sandwiches
4769;;Sandwich (Baguette) mit Schinken;Kurzbeschreibung;200;g ;1,98;€;1,98;;Gerichte/Sandwiches
4768;;Sandwich (Baguette) mit Trockenfleisch;Kurzbeschreibung;375;g ;3,49;€;3,49;;Gerichte/Sandwiches
11274;;Sandwich (Baguette) mit Weichkäse;Kurzbeschreibung;120;g ;3,49;€;1,75;;Gerichte/Sandwiches
11132;;Sandwich (Ruchbrot) mit Aufschnitt;Kurzbeschreibung;100;g ;2,49;€;2,08;;Gerichte/Sandwiches
3214;;Sandwich (Ruchbrot) mit Fleischkäse;Kurzbeschreibung;100;g ;0,98;€;1,96;;Gerichte/Sandwiches
11739;;Sandwich (Ruchbrot) mit Halbhartkäse;Kurzbeschreibung;200;g ;0,98;€;1,47;;Gerichte/Sandwiches
3394;;Sandwich (Ruchbrot) mit Mozzarella;Kurzbeschreibung;375;g ;0,98;€;0,2;;Gerichte/Sandwiches
3666;;Sandwich (Ruchbrot) mit Rohschinken;Kurzbeschreibung;120;g ;7,99;€;4;;Gerichte/Sandwiches
3459;;Sandwich (Ruchbrot) mit Salami;Kurzbeschreibung;100;g ;1,39;€;2,78;;Gerichte/Sandwiches
3434;;Sandwich (Ruchbrot) mit Schinken;Kurzbeschreibung;250;g ;1,49;€;2,24;;Gerichte/Sandwiches
3115;;Sandwich (Ruchbrot) mit Trockenfleisch;Kurzbeschreibung;100;g ;0,77;€;0,15;;Gerichte/Sandwiches
11037;;Sandwich (Ruchbrot) mit Weichkäse;Kurzbeschreibung;200;g ;0,39;€;0,2;;Gerichte/Sandwiches
3575;;Sardelle im Öl, abgetropft;Kurzbeschreibung;375;g ;1,49;€;1,49;;Fisch/Meeresfische
11281;;Sardellenpaste;Kurzbeschreibung;120;g ;0,69;€;0,69;;Verschiedenes/Aufstriche
11349;;Sardine im Öl, abgetropft;Kurzbeschreibung;100;g ;0,69;€;0,35;;Fisch/Meeresfische
11370;;Sardine, roh;Kurzbeschreibung;250;g ;5,99;€;4,99;;Fisch/Meeresfische
11096;;Saucisse aux choux;Kurzbeschreibung;100;g ;0,99;€;1,98;;Fleisch- und Wurstwaren/Rohwurstware
3546;;Saucisson;Kurzbeschreibung;200;g ;0,69;€;1,04;;Fleisch- und Wurstwaren/Rohwurstware
2829;;Saucisson vaudois;Kurzbeschreibung;375;g ;1,49;€;0,3;;Fleisch- und Wurstwaren/Rohwurstware
11230;;Saucisson, gekocht (ohne Zusatz von Fett und Salz);Kurzbeschreibung;120;g ;0,69;€;0,35;;Fleisch- und Wurstwaren/Rohwurstware
11016;;Sauerkraut, in Essig eingelegt;Kurzbeschreibung;100;g ;0,79;€;0,79;;Gemüse/Gemüse gekocht (inkl. Konserven)
2976;;Sauerrahm;Kurzbeschreibung;250;g ;0,69;€;0,69;;"Fette und Öle/Rahm;Milch und Milchprodukte/Rahm und Butter"
11428;;Saurer Halbrahm;Kurzbeschreibung;100;g ;1,29;€;0,65;;"Fette und Öle/Rahm;Milch und Milchprodukte/Rahm und Butter"
4898;;Sbrinz;Kurzbeschreibung;200;g ;0,69;€;0,58;;Milch und Milchprodukte/Hartkäse
12049;;Scampi (Kaisergranat), roh;Kurzbeschreibung;375;g ;0,69;€;1,38;;Fisch/Meeresfrüchte, Krusten- und Schalentiere
11127;;Schafmilch, roh;Kurzbeschreibung;120;g ;0,79;€;1,19;;Milch und Milchprodukte/Milch
2987;;Schaumwein;Kurzbeschreibung;100;g ;0,89;€;0,18;;Alkoholhaltige Getränke/Wein
11340;;Schmelzkäse, Scheibe, Rahm;Kurzbeschreibung;250;g ;0,69;€;0,35;;Milch und Milchprodukte/Käseerzeugnisse
11254;;Schmelzkäse, Scheibe, viertelfett;Kurzbeschreibung;100;g ;2,49;€;2,49;;Milch und Milchprodukte/Käseerzeugnisse
11213;;Schmelzkäse, Scheibe, vollfett;Kurzbeschreibung;200;g ;1,99;€;1,99;;Milch und Milchprodukte/Käseerzeugnisse
11162;;Schmelzkäse, streichfähig, Rahm;Kurzbeschreibung;375;g ;1,98;€;0,99;;Milch und Milchprodukte/Käseerzeugnisse
3313;;Schmelzkäse, streichfähig, viertelfett;Kurzbeschreibung;120;g ;3,49;€;2,91;;Milch und Milchprodukte/Käseerzeugnisse
